F1,id
1.0458320875113971,10501
-0.15981252591645534,10502
0.9640699304576578,10503
0.9798853875243652,10504
0.5740731865149559,10505
0.4387263621487581,10507
0.27762929722515584,10508
0.27777973086665636,10509
0.1438328400944631,10510
0.5979469627926336,10511
0.5909741573391007,10512
0.40468754878601676,10513
1.692317677381509,10514
0.7092880668446216,10515
-0.02398732692097104,10516
-0.8104462043805318,10517
0.12207535459503117,10518
0.5755620009488392,10519
0.09735739084693022,10520
-0.8534604698280428,10521
0.5718291820794856,10522
1.2109810203235214,10523
0.720460181283987,10524
1.5632487285772476,10525
0.9803483308847236,10526
1.7524790615900463,10527
-0.24514778453180802,10528
-0.06247015731809949,10529
1.2124143562128396,10530
0.25735746239098733,11301
-0.38597531442890454,11302
0.15393579403593455,11303
-0.11341545370211085,11304
0.45244741550005146,11305
1.1145832320337903,11306
0.6419957337034696,11307
1.0951821338989283,11308
0.19262411331177737,11309
0.023892162553161976,11310
1.1515691029143769,11311
-0.3944288919266659,11312
0.7399615930000201,11313
1.2340023059823915,11314
1.5727462329468849,11315
0.7476541364943832,11316
0.6705018242224867,11317
0.15905226162061725,11318
0.4820122949248084,11319
0.7332439069209504,11320
0.3836323406339931,11321
0.9931698478197402,11322
-0.49389473053534483,11323
1.0563690213748165,11324
-0.22457061204663145,11801
1.6456025377686283,11802
0.16555954122263333,11803
0.7920648445029591,11804
0.7506240971873243,11805
0.25179991328117307,11806
0.4021227512828549,11807
-0.3917003658627875,11808
-0.07177524151661409,11809
-0.07053079441187826,11810
0.3078171725435176,11811
-0.6266843741541801,11812
1.2660260667901275,11813
0.06624869819430167,11814
0.6059499271122265,11815
0.3098517479473725,11816
0.19544464329872052,11817
0.46880124080303054,11818
-0.2171642777156745,11819
0.7832458591037746,11820
1.7231549534152522,11821
0.2029871448862485,11822
0.7931649094932434,22001
0.6573060172074734,22002
-0.030633883160902153,22003
-0.35154389170551714,22004
0.9523289632526029,22005
1.3663388794240563,22006
1.1606990690552574,22007
1.1053295493146593,22008
0.4213951883434505,22009
-0.3120676344053693,22010
0.3413872061691623,22011
1.603714222078179,22012
1.0521768594806953,22013
1.3131283107179583,22014
-0.033025233164806225,22015
1.075189482732555,22016
-0.43264514168060947,22017
0.3696517267160748,22018
1.6951781049493704,22019
0.2993766696847176,22020
0.48026211856426576,22021
1.2565563385707237,22022
0.3393725851334303,22023
1.6960124297682424,22024
1.3499841736226157,22025
0.26515977792325174,22026
0.051278569469548035,22027
1.2343850248764145,22028
0.7950483825418563,22029
1.389140868613709,22030
0.5199150677493591,22031
-0.7875700702547679,22032
-0.20405136941292581,23301
0.5853153217622212,23302
0.45105810468631513,23303
-0.19009996800481613,23304
1.1418067861362513,23305
-0.18620267251201633,23306
0.14089892599767645,23307
0.4654351541271182,23308
0.5908070067533822,23309
0.18393556030294678,23310
1.2013731544133066,23311
-0.12984277037952818,23312
-0.11640819049630732,23314
0.5679868228765549,23315
-0.14417546224570107,23316
0.11632093726797707,23317
0.2761008030829832,23318
0.7152068157331569,23319
-0.1963590578686542,23320
0.2821376587836398,23321
0.8575349631473154,23322
1.671145035768482,23323
1.6056501076096246,23324
1.195675766205,23326
1.4921678010180832,23327
0.7498383947903254,31001
1.1254544989251287,31002
0.24373243415444995,31003
1.2518766494176852,31004
-0.14842563486331753,31005
0.27548149701793073,31006
0.7698056820441473,31007
0.9668535809052565,31008
-0.40579392360576777,31009
0.25799681096739235,31010
-0.34607188173248454,31011
0.40175410812088164,31012
-0.3543500460823078,31013
-0.15320657286784684,31014
1.302858698051774,31015
-0.14293770805086406,31016
-0.2063071300280655,31017
0.5504413037117116,31018
0.6076454551245953,31019
-0.40443167114690753,31020
0.30012283139757073,31021
-0.018892414662975362,31022
0.09431410672651594,31024
0.4179051245051823,31025
0.9914889508313826,40901
1.6562276873873496,40902
-0.018952719117708502,40903
1.2398882758478582,40904
0.948421160096949,40905
1.045906875363568,40906
0.12768937165419164,40907
0.731217520829457,40908
0.6611149535598294,40909
1.7117322735613336,40910
0.8080960943407565,40911
1.7006605920247886,40912
1.0914824253233582,40913
0.12308588197977244,40914
1.4476563351396619,40915
0.6219059649021822,40916
-0.033183936586173336,40917
1.4022980770515427,40918
1.01644231437298,40919
0.14448429669410318,40920
-0.5165854969554814,40921
0.34349098396928135,40922
0.8174436834834459,40925
1.7271751453250035,40926
0.9714448903443489,40927
0.22914156095848418,40928
1.274048571861073,40929
1.2239130316483788,40930
0.19645388327385727,41401
0.12253967623112663,41402
0.1759147603016116,41403
-0.17465489263113096,41404
0.6540829893186757,41405
0.7434073764267022,41406
0.6582972707873267,41407
-0.21361551304153392,41408
1.0453446023363437,41409
0.8866471647647862,41410
1.3850599267628132,41411
1.084170634482389,41412
1.0084139547271491,41413
1.3504093464249842,41414
0.29778214997240904,41415
1.6452767060807132,41416
0.8612126268157666,41417
-0.37815558083768064,41418
0.8807498364214741,41419
0.8601642351929834,41420
1.230713131681094,41421
-0.17428128414862684,41422
0.1371636205233692,41423
0.5802392997367439,41424
-0.3743329762940561,41425
0.12033691177843037,41426
1.7453522912675308,41427
0.817509425117972,41428
1.2689851862882746,41429
0.14337145756033107,41430
0.5877044507243337,41431
0.30870672575048735,41432
-0.04287423579487101,41511
1.3600286095438565,41512
1.5737664482089573,41513
1.2403560105747198,41514
0.506282694176444,41515
-0.1622042147564635,41516
0.9661791944043969,41518
-0.00722020442160414,41519
0.4718208103395659,41520
0.7823658319221848,41521
-0.538173792416749,41522
0.8734200547595009,41523
0.7847189843613206,41524
1.2421921153869502,41601
0.43410172507471373,41602
1.2917647423451397,41603
1.2974654100464766,41604
0.6817164085724089,41605
1.548259012165586,41606
0.19793384391681138,41607
1.0886007172890682,41608
0.532194150263573,41609
1.4585667055396871,41610
0.09601948913041763,41611
0.9403016612543511,41612
1.0299327087492105,41613
0.7162505563645628,41614
1.610316199097641,41615
1.535725468917036,41616
0.6216683673109467,41617
1.212594151224364,41618
1.1376179103965705,41619
0.5641389515606924,41620
1.6122587723931951,41621
1.5172677032284447,41622
0.2167386077612864,41623
1.7481746328323453,41624
0.34562895001812144,41625
1.5367903627296506,41626
0.33900420299947664,41627
1.0715766468707413,41628
1.1386754451862058,41629
0.7140848695140194,41630
0.7776929519407141,42511
1.3876890753417244,42512
1.4035370228612956,42513
1.3592040495293705,42514
0.08065172777538147,42515
-0.09284534532439861,42516
0.5780216905153116,42517
0.029592047392584028,42518
0.9937550749145426,42519
1.1142996989875777,42520
-0.24804112742654033,42521
1.737408478928416,42522
0.6444613763821038,42523
0.5690751222346752,42524
0.6241163582556212,51201
1.1776826579251185,51202
-0.13470370220924757,51203
0.8760737829506262,51204
0.9413144620686988,51205
-0.40248659126324365,51206
-0.014563006258481503,51207
1.1148349847871195,51208
-0.15953866775106343,51209
0.28192957046013395,51210
-0.1313700702403149,51211
0.29582064729831004,51212
0.8278291151090812,51213
0.7932349313616406,51214
1.541808740500575,51215
0.22004075313482946,51216
0.39401694671673865,51217
1.263605052379683,51218
1.034442717911352,51219
0.18234695910227797,51220
1.2128720285610284,51221
0.899429000116604,51222
0.8759284389070867,51223
0.34389639486524765,51224
-0.1718578609576251,51225
1.0415324848980307,51226
0.23141259758638047,51227
-0.07361952986656758,51228
0.9510541089620815,51229
-0.3182742035146723,51230
0.053489230116407126,51231
1.6619081015499475,51232
0.25123388438623706,51233
-0.060946928725246534,51901
0.9291640870372272,51902
0.05643506137600012,51903
1.2704216010509966,51904
0.7125367481346143,51905
-0.2836383383488479,51906
1.7346626687635553,51907
0.1459577770182192,51908
0.7590825923549555,51909
1.2895207592575713,51910
0.7977918538266214,51911
1.0501171343058249,51912
0.7805341456903473,51913
-0.6515561822112457,51914
0.42908459880566896,51915
0.09657919019426063,51916
0.583940243192377,51917
-0.12938672730247724,51918
-0.14046205988174518,51919
-0.31435749123169704,51920
0.7178311389128063,51921
0.01891595374258503,51923
1.2044323344415033,51924
0.5108613298569786,51925
0.8832451254018847,51926
1.1506691037066652,51927
0.5160725105894389,51928
0.4557047826396903,51929
1.386525945970318,51930
-0.2908300305053529,51931
1.4319089086249217,51932
1.1696083433245672,51935
1.6293100569514056,51936
1.0904296048910205,60201
1.4369407401305219,60202
1.2101009128086886,60203
0.03538959085085655,60204
0.3574933782117818,60205
0.6218554160291064,60206
-0.14784831890421618,60207
0.4716283063908975,60208
0.6170767586251749,60209
1.175123023508247,60210
1.1167985888271037,60211
0.42944528606504284,60213
-0.012806491865999272,60214
0.42524392451456766,60215
1.2057186750378472,60216
0.28785088686859645,60217
-0.06718117846379446,60218
-0.18723207164973193,60219
0.2982794548993131,60220
-0.2091822579444382,60221
0.355748197253489,60222
0.46748314706238536,60223
0.5962931837465897,60224
1.4277226888844834,60225
0.9763033675750912,60226
0.8749248384218368,60301
-0.26765272628368425,60303
-0.23823322089668403,60304
0.038139262479722394,60305
0.6813085875711826,60307
-0.7236088743246778,60308
-0.10007945586915602,60309
1.4544903248056926,60310
0.8230601806967788,60313
0.48347172362087243,60314
